"locus","n_taxa","aitchison_var"
"GALGAL_R02789.c123.linsi",356,0.0154289156810907
"GALGAL_R02790.c123.linsi",360,0.0512530842268102
"GALGAL_R02791.c123.linsi",352,0.0305911616578574
"GALGAL_R02792.c123.linsi",336,0.0121939985189638
"GALGAL_R02793.c123.linsi",356,0.0233020862490666
"GALGAL_R02794.c123.linsi",354,0.0273958559285161
"GALGAL_R02795.c123.linsi",354,0.0568816176069352
"GALGAL_R02796.c123.linsi",310,0.0231679366916901
"GALGAL_R02797.c123.linsi",177,0.027450867635507
"GALGAL_R02798.c123.linsi",304,0.0670198024905103
"GALGAL_R02799.c123.linsi",198,0.0365339759652785
"GALGAL_R02800.c123.linsi",334,0.0257499686626736
"GALGAL_R02801.c123.linsi",348,0.030037284600793
"GALGAL_R02802.c123.linsi",359,0.00845372147733691
"GALGAL_R02803.c123.linsi",203,0.00713794932119984
"GALGAL_R02804.c123.linsi",345,0.0138436323649857
"GALGAL_R02805.c123.linsi",359,0.00405402925789524
"GALGAL_R02806.c123.linsi",351,0.00795539227597694
"GALGAL_R02807.c123.linsi",362,0.00384935089985352
"GALGAL_R02808.c123.linsi",359,0.00836907714149563
"GALGAL_R02809.c123.linsi",349,0.0121626451237151
"GALGAL_R02810.c123.linsi",332,0.0131606827041258
"GALGAL_R02811.c123.linsi",325,0.00463839908435058
"GALGAL_R02812.c123.linsi",324,0.0172419847979397
"GALGAL_R02813.c123.linsi",346,0.0406131119020741
"GALGAL_R02814.c123.linsi",266,0.00843052645178813
"GALGAL_R02815.c123.linsi",341,0.0428555471080313
"GALGAL_R02816.c123.linsi",299,0.0756238905241935
"GALGAL_R02817.c123.linsi",346,0.0139353980687666
"GALGAL_R02818.c123.linsi",339,0.0110217568619859
"GALGAL_R02819.c123.linsi",301,0.0207281157643165
"GALGAL_R02820.c123.linsi",61,0.0089681503422936
"GALGAL_R02821.c123.linsi",358,0.01509593809494
"GALGAL_R02822.c123.linsi",361,0.0041159169387306
"GALGAL_R02823.c123.linsi",354,0.0062182289948868
"GALGAL_R02824.c123.linsi",343,0.0109417127662193
"GALGAL_R02825.c123.linsi",334,0.00802262854785517
"GALGAL_R02826.c123.linsi",345,0.00984084953424605
"GALGAL_R02827.c123.linsi",316,0.008638081778156
"GALGAL_R02828.c123.linsi",350,0.0493970115559099
"GALGAL_R02829.c123.linsi",361,0.00863124474276046
"GALGAL_R02831.c123.linsi",348,0.0130911070675012
"GALGAL_R02832.c123.linsi",337,0.0383822405337582
"GALGAL_R02833.c123.linsi",328,0.0316614784959178
"GALGAL_R02834.c123.linsi",351,0.0236298062920454
"GALGAL_R02836.c123.linsi",313,0.0223199969098693
"GALGAL_R02837.c123.linsi",352,0.0279937698473024
"GALGAL_R02838.c123.linsi",294,0.0154995002044534
"GALGAL_R02839.c123.linsi",314,0.0606671905090217
"GALGAL_R02840.c123.linsi",337,0.0179803015584364
"GALGAL_R02842.c123.linsi",277,0.029250790318062
"GALGAL_R02843.c123.linsi",226,0.0170949997841208
"GALGAL_R02844.c123.linsi",358,0.0176368093188365
"GALGAL_R02845.c123.linsi",308,0.0102620317254332
"GALGAL_R02846.c123.linsi",198,0.0305884315726306
"GALGAL_R02847.c123.linsi",302,0.0109662295963434
"GALGAL_R02848.c123.linsi",97,0.0187218046870228
"GALGAL_R02849.c123.linsi",201,0.0545389395443499
"GALGAL_R02850.c123.linsi",276,0.0247685164706886
"GALGAL_R02851.c123.linsi",280,0.00296720557901054
"GALGAL_R02852.c123.linsi",287,0.0289008129623427
"GALGAL_R02853.c123.linsi",354,0.0190644333740975
"GALGAL_R02854.c123.linsi",284,0.010486082035574
"GALGAL_R02855.c123.linsi",355,0.0268152853428403
"GALGAL_R02856.c123.linsi",209,0.0147833576225601
"GALGAL_R02857.c123.linsi",246,0.0216773711108481
"GALGAL_R02858.c123.linsi",256,0.0328005828453367
"GALGAL_R02859.c123.linsi",353,0.00499392483339659
"GALGAL_R02860.c123.linsi",340,0.0133137656440372
"GALGAL_R02861.c123.linsi",351,0.00827803335815857
"GALGAL_R02862.c123.linsi",342,0.0387403188881562
"GALGAL_R02863.c123.linsi",358,0.00637083618716586
"GALGAL_R02864.c123.linsi",351,0.00391430435398846
"GALGAL_R02865.c123.linsi",335,0.00955116394191917
"GALGAL_R02866.c123.linsi",330,0.00985778286440782
"GALGAL_R02867.c123.linsi",360,0.0124622416209153
"GALGAL_R02868.c123.linsi",339,0.0130295839593713
"GALGAL_R02869.c123.linsi",356,0.00469857931229161
"GALGAL_R02870.c123.linsi",338,0.0126592950252621
"GALGAL_R02871.c123.linsi",361,0.00953288532945848
"GALGAL_R02872.c123.linsi",356,0.00458275317382108
"GALGAL_R02873.c123.linsi",315,0.0113768011108362
"GALGAL_R02874.c123.linsi",358,0.0231597182445662
"GALGAL_R02875.c123.linsi",223,0.0427220999162507
"GALGAL_R02876.c123.linsi",220,0.0120763181038094
"GALGAL_R02877.c123.linsi",348,0.0174916230640132
"GALGAL_R02878.c123.linsi",352,0.013220775186267
"GALGAL_R02879.c123.linsi",338,0.0546505188817661
"GALGAL_R02880.c123.linsi",322,0.0256149545091619
"GALGAL_R02881.c123.linsi",337,0.0201018942373074
"GALGAL_R02882.c123.linsi",63,0.0274843426197469
"GALGAL_R02883.c123.linsi",349,0.00381327371660731
"GALGAL_R02884.c123.linsi",358,0.0207584101949107
"GALGAL_R02885.c123.linsi",315,0.00915538252412999
"GALGAL_R02886.c123.linsi",357,0.0668848158479562
"GALGAL_R02887.c123.linsi",340,0.0409197924121193
"GALGAL_R02888.c123.linsi",258,0.156381455911933
"GALGAL_R02889.c123.linsi",324,0.0958029773369267
"GALGAL_R02890.c123.linsi",327,0.0510127334684586
"GALGAL_R02891.c123.linsi",304,0.054162936166146
"GALGAL_R02892.c123.linsi",245,0.00994462587599004
"GALGAL_R02893.c123.linsi",254,0.0175897782595875
"GALGAL_R02894.c123.linsi",148,0.0112215295498497
"GALGAL_R02895.c123.linsi",313,0.00782851594722395
"GALGAL_R02896.c123.linsi",352,0.0525735148984504
"GALGAL_R02897.c123.linsi",51,0.0164027573145
"GALGAL_R02898.c123.linsi",6,0.0207159087539155
"GALGAL_R02899.c123.linsi",350,0.0114924672083032
"GALGAL_R02900.c123.linsi",272,0.012356918188606
"GALGAL_R02901.c123.linsi",232,0.0181801227615865
"GALGAL_R02902.c123.linsi",344,0.0171951593520612
"GALGAL_R02903.c123.linsi",332,0.0161481988964595
"GALGAL_R02904.c123.linsi",349,0.0143868964123458
"GALGAL_R02905.c123.linsi",319,0.00750067655769347
"GALGAL_R02906.c123.linsi",345,0.0082447368774423
"GALGAL_R02907.c123.linsi",357,0.0116296863886527
"GALGAL_R02908.c123.linsi",339,0.0166785246905381
"GALGAL_R02909.c123.linsi",355,0.0112286627935387
"GALGAL_R02915.c123.linsi",18,0.00982669115973771
"GALGAL_R02916.c123.linsi",344,0.0134486924945604
"GALGAL_R02917.c123.linsi",270,0.0129984077352755
"GALGAL_R02918.c123.linsi",272,0.0266743669265402
"GALGAL_R02919.c123.linsi",216,0.0287391923532625
"GALGAL_R02920.c123.linsi",299,0.0280291675125329
"GALGAL_R02921.c123.linsi",329,0.029408237811679
"GALGAL_R02922.c123.linsi",342,0.0302552393407036
"GALGAL_R02923.c123.linsi",243,0.0159532234631399
"GALGAL_R02924.c123.linsi",349,0.042139716111369
"GALGAL_R02925.c123.linsi",145,0.0184757622829889
"GALGAL_R02926.c123.linsi",128,0.0320229842772103
"GALGAL_R02927.c123.linsi",134,0.00879503251385244
"GALGAL_R02928.c123.linsi",350,0.0141505129032982
"GALGAL_R02929.c123.linsi",336,0.0199254124932051
"GALGAL_R02930.c123.linsi",268,0.0190956630522728
"GALGAL_R02931.c123.linsi",339,0.0120910709007374
"GALGAL_R02932.c123.linsi",329,0.00638630031638566
"GALGAL_R02933.c123.linsi",311,0.0149871413459065
"GALGAL_R02934.c123.linsi",85,0.0293473681137121
"GALGAL_R02935.c123.linsi",278,0.0346115314776448
"GALGAL_R02936.c123.linsi",209,0.0284262103014399
"GALGAL_R02937.c123.linsi",273,0.0455338266939216
"GALGAL_R02938.c123.linsi",276,0.0223982378051655
"GALGAL_R02939.c123.linsi",342,0.0055206290401114
"GALGAL_R02942.c123.linsi",287,0.0111258614745249
"GALGAL_R02943.c123.linsi",96,0.0307773112876945
"GALGAL_R02945.c123.linsi",213,0.0263464464056976
"GALGAL_R02946.c123.linsi",319,0.0155609571501452
"GALGAL_R02947.c123.linsi",314,0.0297555693978413
"GALGAL_R02948.c123.linsi",5,0.0154222128134659
"GALGAL_R02949.c123.linsi",245,0.0647151256935233
"GALGAL_R02950.c123.linsi",177,0.038305020142015
"GALGAL_R02951.c123.linsi",262,0.0218656058642597
"GALGAL_R02952.c123.linsi",9,0.0281985829385877
"GALGAL_R02953.c123.linsi",293,0.0254290198755107
"GALGAL_R02954.c123.linsi",340,0.0248294480919808
"GALGAL_R02955.c123.linsi",257,0.0542010729453827
"GALGAL_R02956.c123.linsi",286,0.00727924628006386
"GALGAL_R02957.c123.linsi",344,0.0124339977953103
"GALGAL_R02958.c123.linsi",347,0.0109333007780616
"GALGAL_R02959.c123.linsi",337,0.0147977283010242
"GALGAL_R02960.c123.linsi",324,0.0464022011319001
"GALGAL_R02961.c123.linsi",336,0.0171395770944901
"GALGAL_R02962.c123.linsi",341,0.0172698121324225
"GALGAL_R02963.c123.linsi",281,0.00555719616614152
"GALGAL_R02964.c123.linsi",329,0.00968409880489349
"GALGAL_R02965.c123.linsi",277,0.00661187677231539
"GALGAL_R02966.c123.linsi",352,0.0072691081958004
"GALGAL_R02967.c123.linsi",355,0.00946487108077732
"GALGAL_R02968.c123.linsi",352,0.00823546172860199
"GALGAL_R02969.c123.linsi",337,0.0422587743346595
"GALGAL_R02970.c123.linsi",307,0.0066485625883916
"GALGAL_R02971.c123.linsi",334,0.05989475755726
"GALGAL_R03017.c123.linsi",330,0.00794005969711843
"GALGAL_R03019.c123.linsi",135,0.0237675126297554
"GALGAL_R03020.c123.linsi",281,0.0217123218544655
"GALGAL_R03021.c123.linsi",275,0.0527579860530769
"GALGAL_R03024.c123.linsi",348,0.01658298002833
"GALGAL_R03025.c123.linsi",91,0.0117756497025889
"GALGAL_R03026.c123.linsi",338,0.0104143552262837
"GALGAL_R03027.c123.linsi",171,0.00509389486026975
"GALGAL_R03038.c123.linsi",10,0.0300351154644369
"GALGAL_R03040.c123.linsi",104,0.0206776466406206
"GALGAL_R03041.c123.linsi",10,0.0123799381809969
"GALGAL_R03042.c123.linsi",30,0.0134315890414222
"GALGAL_R03049.c123.linsi",33,0.020140319085158
"GALGAL_R03054.c123.linsi",16,0.0096627221510301
"GALGAL_R03056.c123.linsi",5,0.0219846102341393
"GALGAL_R03064.c123.linsi",291,0.00364470300439048
"GALGAL_R03067.c123.linsi",94,0.0213754861767097
"GALGAL_R03068.c123.linsi",47,0.0128278666533873
"GALGAL_R03070.c123.linsi",9,0.0106595249044764
"GALGAL_R03072.c123.linsi",17,0.10567510692728
"GALGAL_R03073.c123.linsi",326,0.00805125242734316
"GALGAL_R03075.c123.linsi",213,0.0108957997017625
"GALGAL_R03076.c123.linsi",85,0.0242815526202814
"GALGAL_R03077.c123.linsi",302,0.0339503858045116
"GALGAL_R03078.c123.linsi",84,0.0207756883129996
"GALGAL_R03081.c123.linsi",289,0.00503334642150445
"GALGAL_R03083.c123.linsi",19,0.0106884680281559
"GALGAL_R03085.c123.linsi",8,0.0055244200127551
"GALGAL_R03086.c123.linsi",8,0.0695888502497325
"GALGAL_R03087.c123.linsi",286,0.0218736612866391
"GALGAL_R03090.c123.linsi",88,0.0258152389300228
"GALGAL_R03091.c123.linsi",58,0.0383675233070303
"GALGAL_R03094.c123.linsi",22,0.0414728765358288
"GALGAL_R03096.c123.linsi",92,0.0189103034530321
"GALGAL_R03097.c123.linsi",265,0.0263929887064103
"GALGAL_R03099.c123.linsi",60,0.0270757641768034
"GALGAL_R03100.c123.linsi",6,0.0257971789060711
"GALGAL_R03102.c123.linsi",58,0.0184518709765106
"GALGAL_R03103.c123.linsi",23,0.0233803361666914
"GALGAL_R03106.c123.linsi",228,0.00281288146863168
"GALGAL_R03107.c123.linsi",150,0.0419163034252353
"GALGAL_R03108.c123.linsi",97,0.0315584779956464
"GALGAL_R03109.c123.linsi",206,0.0252960110828285
"GALGAL_R03110.c123.linsi",80,0.0105725655931937
"GALGAL_R03112.c123.linsi",38,0.106600038809965
"GALGAL_R03114.c123.linsi",18,0.00438206244044459
"GALGAL_R03117.c123.linsi",62,0.0461207627278246
"GALGAL_R03118.c123.linsi",30,0.047374683908635
"GALGAL_R03119.c123.linsi",168,0.0522591717402289
"GALGAL_R03124.c123.linsi",5,0.00362744057534555
"GALGAL_R03127.c123.linsi",212,0.0208624929122928
"GALGAL_R03128.c123.linsi",171,0.0308502022842264
"GALGAL_R03130.c123.linsi",176,0.052433161261096
"GALGAL_R03131.c123.linsi",6,0.00743183756689733
"GALGAL_R03136.c123.linsi",342,0.0174400250005915
"GALGAL_R03138.c123.linsi",58,0.0235561379650077
"GALGAL_R03139.c123.linsi",273,0.00380933409754537
"GALGAL_R03140.c123.linsi",346,0.022523879240105
"GALGAL_R03141.c123.linsi",243,0.00908584301609232
"GALGAL_R03142.c123.linsi",70,0.0187531233384603
"GALGAL_R03143.c123.linsi",325,0.00287276127357451
"GALGAL_R03144.c123.linsi",306,0.0161991560771512
"GALGAL_R03145.c123.linsi",303,0.00272470700081912
"GALGAL_R03146.c123.linsi",313,0.0216099524122044
"GALGAL_R03147.c123.linsi",227,0.000913775743573339
"GALGAL_R03148.c123.linsi",283,0.00464355635152556
"GALGAL_R03149.c123.linsi",244,0.00247872093867001
"GALGAL_R03150.c123.linsi",301,0.00719761449892124
"GALGAL_R03151.c123.linsi",300,0.00771355167695186
"GALGAL_R03152.c123.linsi",333,0.00944484294435699
"GALGAL_R03153.c123.linsi",227,0.00933180827908806
"GALGAL_R03154.c123.linsi",335,0.00504897945270474
"GALGAL_R03155.c123.linsi",356,0.00564859870786074
"GALGAL_R03156.c123.linsi",353,0.00432587876579809
"GALGAL_R03157.c123.linsi",347,0.00819822226683341
"GALGAL_R03158.c123.linsi",336,0.0101208735570322
"GALGAL_R03159.c123.linsi",321,0.00395706107317941
"GALGAL_R03160.c123.linsi",300,0.0210081391805611
"GALGAL_R03161.c123.linsi",306,0.00789063849482269
"GALGAL_R03162.c123.linsi",336,0.00593360349276249
"GALGAL_R03163.c123.linsi",10,0.0124940918678552
"GALGAL_R03164.c123.linsi",261,0.00670811072151116
"GALGAL_R03165.c123.linsi",326,0.0319952486406409
"GALGAL_R03166.c123.linsi",347,0.0140755407823723
"GALGAL_R03167.c123.linsi",42,0.00175529260405874
"GALGAL_R03168.c123.linsi",241,0.0191925741690257
"GALGAL_R03169.c123.linsi",341,0.00224801719650394
"GALGAL_R03170.c123.linsi",224,0.0054296139174028
"GALGAL_R03171.c123.linsi",314,0.0100255596103275
"GALGAL_R03172.c123.linsi",95,0.00126875381701875
"GALGAL_R03173.c123.linsi",294,0.00135479060893275
"GALGAL_R03174.c123.linsi",309,0.000962999673743179
"GALGAL_R03175.c123.linsi",280,0.000950624925173239
"GALGAL_R03176.c123.linsi",251,0.00352326069558947
"GALGAL_R03177.c123.linsi",298,0.00298559851729685
"GALGAL_R03178.c123.linsi",304,0.00421851741385787
"GALGAL_R03179.c123.linsi",330,0.00200962988686287
"GALGAL_R03180.c123.linsi",48,0.0150363687457937
"GALGAL_R03181.c123.linsi",333,0.0301114840855718
"GALGAL_R03182.c123.linsi",289,0.00481269773590283
"GALGAL_R03183.c123.linsi",284,0.00348315406194955
"GALGAL_R03184.c123.linsi",12,0.00639809731983177
"GALGAL_R03185.c123.linsi",175,0.0288293564719597
"GALGAL_R03186.c123.linsi",289,0.0102922370318793
"GALGAL_R03187.c123.linsi",319,0.00303562733185041
"GALGAL_R03188.c123.linsi",331,0.00296732967471743
"GALGAL_R03189.c123.linsi",304,0.00196895985653361
"GALGAL_R03190.c123.linsi",309,0.00355376693948205
"GALGAL_R03192.c123.linsi",324,0.0032815151523458
"GALGAL_R03193.c123.linsi",138,0.00444536331271059
"GALGAL_R03194.c123.linsi",337,0.0213146010084679
"GALGAL_R03195.c123.linsi",320,0.00414868428418364
"GALGAL_R03196.c123.linsi",58,0.000750906589656182
"GALGAL_R03197.c123.linsi",305,0.00570119105997739
"GALGAL_R03198.c123.linsi",350,0.0062092100937603
"GALGAL_R03199.c123.linsi",345,0.00274178453399256
"GALGAL_R03200.c123.linsi",290,0.00254631533835518
"GALGAL_R03201.c123.linsi",338,0.00802991042266658
"GALGAL_R03202.c123.linsi",243,0.00191121496855946
"GALGAL_R03203.c123.linsi",139,0.00957220787606623
"GALGAL_R03204.c123.linsi",336,0.00903319588156643
"GALGAL_R03205.c123.linsi",319,0.0111266619238946
"GALGAL_R03206.c123.linsi",227,0.00865091241538489
"GALGAL_R03207.c123.linsi",195,0.012997126490265
"GALGAL_R03208.c123.linsi",329,0.00147221236633184
"GALGAL_R03209.c123.linsi",330,0.00407742774965054
"GALGAL_R03210.c123.linsi",328,0.00341917448567539
"GALGAL_R03211.c123.linsi",338,0.00422019289052677
"GALGAL_R03212.c123.linsi",304,0.00519157880686531
"GALGAL_R03213.c123.linsi",262,0.00711265584683866
"GALGAL_R03214.c123.linsi",287,0.0154936932442074
"GALGAL_R03215.c123.linsi",307,0.00917448540962442
"GALGAL_R03216.c123.linsi",344,0.00220544100676639
"GALGAL_R03217.c123.linsi",282,0.00446441607728806
"GALGAL_R03218.c123.linsi",346,0.0126060651063873
"GALGAL_R03219.c123.linsi",309,0.0167640502904159
"GALGAL_R03220.c123.linsi",148,0.00781428190445946
"GALGAL_R03221.c123.linsi",258,0.00596251715082822
"GALGAL_R03222.c123.linsi",285,0.00250883704516646
"GALGAL_R03223.c123.linsi",336,0.0240352865650118
"GALGAL_R03224.c123.linsi",330,0.00295558682842984
"GALGAL_R03225.c123.linsi",120,0.0055715100009901
"GALGAL_R03226.c123.linsi",347,0.00790642542161679
"GALGAL_R03227.c123.linsi",285,0.0375295995571832
"GALGAL_R03228.c123.linsi",206,0.00163888747504902
"GALGAL_R03229.c123.linsi",287,0.00398916368648595
"GALGAL_R03230.c123.linsi",352,0.0105618928810233
"GALGAL_R03231.c123.linsi",86,0.00291984264269632
"GALGAL_R03232.c123.linsi",162,0.0037947346400407
"GALGAL_R03233.c123.linsi",285,0.00159395887049771
"GALGAL_R03234.c123.linsi",211,0.000883533282815697
"GALGAL_R03235.c123.linsi",140,0.00700495561341026
"GALGAL_R03236.c123.linsi",337,0.00174876848848341
"GALGAL_R03237.c123.linsi",157,0.0447483896059153
"GALGAL_R03238.c123.linsi",282,0.00260233913051869
"GALGAL_R03239.c123.linsi",299,0.00197157170039406
"GALGAL_R03240.c123.linsi",235,0.00664864880808866
"GALGAL_R03241.c123.linsi",297,0.0123656800420656
"GALGAL_R03242.c123.linsi",278,0.00728247020578076
"GALGAL_R03243.c123.linsi",206,0.00388683949961496
"GALGAL_R03244.c123.linsi",336,0.00317262927210056
"GALGAL_R03245.c123.linsi",344,0.0113731421037645
"GALGAL_R03246.c123.linsi",245,0.00508341765378126
"GALGAL_R03247.c123.linsi",354,0.00920731599211522
"GALGAL_R03248.c123.linsi",342,0.00611205474997889
"GALGAL_R03249.c123.linsi",130,0.00458164162233507
"GALGAL_R03250.c123.linsi",275,0.00143115936987325
"GALGAL_R03251.c123.linsi",297,0.00405361715155902
"GALGAL_R03252.c123.linsi",288,0.00414298824080303
"GALGAL_R03254.c123.linsi",348,0.0232851771950522
"GALGAL_R03255.c123.linsi",77,0.00341284720948765
"GALGAL_R03256.c123.linsi",81,0.0269966438641766
"GALGAL_R03257.c123.linsi",102,0.0762220021473075
"GALGAL_R03258.c123.linsi",341,0.0730338759420845
"GALGAL_R03259.c123.linsi",309,0.0268920552731074
"GALGAL_R03260.c123.linsi",319,0.0113431420517297
"GALGAL_R03261.c123.linsi",278,0.00680430006722031
"GALGAL_R03275.c123.linsi",315,0.00325426324032326
"GALGAL_R03276.c123.linsi",325,0.00104824910424364
"GALGAL_R03277.c123.linsi",288,0.00518494861135167
"GALGAL_R03278.c123.linsi",11,0.0111143360180616
"GALGAL_R03296.c123.linsi",326,0.0445858722750566
"GALGAL_R03297.c123.linsi",40,0.0183037368239578
"GALGAL_R03298.c123.linsi",174,0.011875181504594
"GALGAL_R03299.c123.linsi",183,0.00789477313929743
"GALGAL_R03300.c123.linsi",348,0.0236504003720668
"GALGAL_R03301.c123.linsi",348,0.0704050132166417
"GALGAL_R03302.c123.linsi",26,0.000964252820254427
"GALGAL_R03303.c123.linsi",298,0.00118901262396223
"GALGAL_R03304.c123.linsi",348,0.00905387792088057
"GALGAL_R03305.c123.linsi",304,0.00086100653085116
"GALGAL_R03306.c123.linsi",347,0.026751806274815
"GALGAL_R03307.c123.linsi",339,0.0284241707604433
"GALGAL_R03312.c123.linsi",324,0.00334430395430507
"GALGAL_R03313.c123.linsi",215,0.0246740114227987
"GALGAL_R03324.c123.linsi",335,0.00453522073700161
"GALGAL_R03327.c123.linsi",300,0.00172739880464827
"GALGAL_R03328.c123.linsi",276,0.0164529555459175
"GALGAL_R03329.c123.linsi",276,0.00309880160204667
"GALGAL_R03330.c123.linsi",340,0.00466172711750225
"GALGAL_R03331.c123.linsi",316,0.00623421346383357
"GALGAL_R03332.c123.linsi",350,0.0067620359528872
"GALGAL_R03333.c123.linsi",167,0.00374575093276739
"GALGAL_R03334.c123.linsi",164,0.00450549729627126
"GALGAL_R03335.c123.linsi",199,0.00779222965422141
"GALGAL_R03336.c123.linsi",317,0.00232522133944374
"GALGAL_R03337.c123.linsi",320,0.0303148643505248
"GALGAL_R03338.c123.linsi",8,0.0374830779796226
"GALGAL_R03339.c123.linsi",279,0.00446759076792228
"GALGAL_R03341.c123.linsi",347,0.024747668561979
"GALGAL_R03342.c123.linsi",345,0.00726358052536769
"GALGAL_R03348.c123.linsi",282,0.0104117857819487
"GALGAL_R03349.c123.linsi",325,0.0108812381052262
"GALGAL_R03350.c123.linsi",85,0.00239584254965045
"GALGAL_R03361.c123.linsi",136,0.0203651062857297
"GALGAL_R03362.c123.linsi",329,0.0660732021117014
"GALGAL_R03363.c123.linsi",246,0.00190933947597861
"GALGAL_R03369.c123.linsi",163,0.0293407575517939
"GALGAL_R03374.c123.linsi",157,0.0586660937861082
"GALGAL_R03375.c123.linsi",167,0.00855826532667593
"GALGAL_R03376.c123.linsi",352,0.100201243092867
"GALGAL_R03385.c123.linsi",207,0.00467476995229373
"GALGAL_R03386.c123.linsi",271,0.00114085093002716
"GALGAL_R03387.c123.linsi",255,0.0182124543636897
"GALGAL_R03388.c123.linsi",35,0.0325558923102298
"GALGAL_R03389.c123.linsi",82,0.0583795016361025
"GALGAL_R03390.c123.linsi",314,0.0032003625678591
"GALGAL_R03391.c123.linsi",47,0.013968286116699
"GALGAL_R03392.c123.linsi",11,0.00691721256892021
"GALGAL_R03393.c123.linsi",349,0.113013749515502
"GALGAL_R03402.c123.linsi",332,0.00327083019341161
"GALGAL_R03403.c123.linsi",307,0.00293108247667956
"GALGAL_R03404.c123.linsi",320,0.00309401673862159
"GALGAL_R03405.c123.linsi",342,0.0103544450543621
"GALGAL_R03406.c123.linsi",300,0.0330318791118268
"GALGAL_R03416.c123.linsi",333,0.0163560062874095
"GALGAL_R03418.c123.linsi",321,0.00591770854888346
"GALGAL_R03425.c123.linsi",118,0.0197250355509204
"GALGAL_R03426.c123.linsi",348,0.0147506212537932
"GALGAL_R03427.c123.linsi",328,0.00434825277890424
"GALGAL_R03428.c123.linsi",54,0.0261371423633567
"GALGAL_R03430.c123.linsi",292,0.00751617886021785
